 lC3H       H2                    tC3H2      H                      0.139E-12  0.238E+01  0.715E+04  0.100E+02  0.100E+04
 lC3H       C2H4                  SOOT       H                      0.100E-09  0.000E+00  0.000E+00  0.300E+01  0.000E+00
 tC3H2      H2                    C3H3       H                      0.800E-11  0.000E+00  0.450E+04  0.100E+02  0.100E+04
 C3H3       H2                    CH3C2H     H                      0.142E-12  0.238E+01  0.956E+04  0.100E+02  0.100E+03
 C3H3       H2                    CH2CCH2    H                      0.142E-12  0.238E+01  0.956E+04  0.100E+02  0.100E+03
 C3H3       CH4                   CH3C2H     CH3                    0.174E-13  0.340E+01  0.117E+05  0.100E+02  0.100E+03
 C3H3       CH4                   CH2CCH2    CH3                    0.174E-13  0.340E+01  0.117E+05  0.100E+02  0.100E+03
 C3H3       C2H4                  SOOT       H                      0.100E-13  0.000E+00  0.578E+04  0.100E+02  0.100E+03
 C3H3       C2H6                  CH3C2H     C2H5                   0.583E-13  0.330E+01  0.999E+04  0.100E+02  0.100E+03
 C3H3       C2H6                  CH2CCH2    C2H5                   0.583E-13  0.330E+01  0.999E+04  0.100E+02  0.100E+03
 C3H3       C3H6                  SOOT       H                      0.100E-13  0.000E+00  0.578E+04  0.100E+02  0.100E+03
 C3H3       C3H8                  CH3C2H     C3H7                   0.583E-13  0.330E+01  0.999E+04  0.100E+02  0.100E+03
 C3H3       C3H8                  CH2CCH2    C3H7                   0.583E-13  0.330E+01  0.999E+04  0.100E+02  0.100E+03
 C3H5       H2                    C3H6       H                      0.142E-12  0.238E+01  0.956E+04  0.500E+01  0.100E+03
 C3H5       CH4                   C3H6       CH3                    0.174E-13  0.340E+01  0.117E+05  0.300E+01  0.100E+03
 C3H5       C2H4                  SOOT       H                      0.100E-13  0.000E+00  0.578E+04  0.100E+02  0.100E+03
 C3H5       C2H6                  C3H6       C2H5                   0.583E-13  0.330E+01  0.999E+04  0.500E+01  0.100E+03
 C3H5       C3H5                  C3H6       CH2CCH2                0.140E-12  0.000E+00 -0.132E+03  0.250E+01  0.100E+03
 C3H5       C3H6                  SOOT       H                      0.100E-13  0.000E+00  0.578E+04  0.100E+02  0.100E+03
 C3H5       C3H7                  C3H6       C3H6                   0.240E-11  0.000E+00 -0.660E+02  0.300E+01  0.100E+03
 C3H5       C3H7                  CH2CCH2    C3H8                   0.120E-11  0.000E+00 -0.660E+02  0.300E+01  0.100E+03
 C3H5       C3H8                  C3H6       C3H7                   0.583E-13  0.330E+01  0.999E+04  0.500E+01  0.100E+03
 C3H5       C4H                   CH2CCH2    C4H2                   0.120E-10  0.000E+00  0.000E+00  0.100E+02  0.100E+03
 C3H5       C4H3                  C4H4       CH2CCH2                0.200E-11  0.000E+00  0.000E+00  0.100E+02  0.100E+03
 C3H5       C4H3                  C4H2       C3H6                   0.800E-11  0.000E+00  0.000E+00  0.100E+02  0.100E+03
 C3H7       H2                    C3H8       H                      0.325E-13  0.284E+01  0.460E+04  0.150E+01  0.100E+03
 C3H7       CH4                   C3H8       CH3                    0.363E-15  0.402E+01  0.547E+04  0.200E+01  0.100E+03
 C3H7       C2H2                  C2H4       C3H5                   0.120E-11  0.000E+00  0.453E+04  0.300E+01  0.100E+03
 C3H7       C2H4                  C3H8       C2H3                   0.567E-13  0.313E+01  0.906E+04  0.100E+02  0.100E+03
 C3H7       C2H6                  C3H8       C2H5                   0.122E-14  0.382E+01  0.455E+04  0.300E+01  0.100E+03
 C3H7       C3H6                  C3H8       C3H5                   0.173E-14  0.350E+01  0.334E+04  0.300E+01  0.100E+03
 C3H7       C3H7                  C3H8       C3H6                   0.280E-11  0.000E+00  0.000E+00  0.150E+01  0.100E+03
 C3H7       C4H                   C2H5       SOOT                   0.200E-10  0.000E+00  0.000E+00  0.100E+02  0.100E+03
 C3H7       C4H                   C4H2       C3H6                   0.100E-10  0.000E+00  0.000E+00  0.100E+02  0.100E+03
 C3H7       C4H3                  C4H4       C3H6                   0.200E-11  0.000E+00  0.000E+00  0.100E+02  0.100E+03
 C3H7       C4H3                  C4H2       C3H8                   0.200E-11  0.000E+00  0.000E+00  0.100E+02  0.100E+03
 C4H        H2                    C4H2       H                      0.120E-10  0.000E+00  0.998E+03  0.100E+02  0.100E+03
 C4H        CH4                   C4H2       CH3                    0.160E-10  0.000E+00  0.610E+03  0.110E+01  0.000E+00
 C4H        C2H2                  C6H2       H                      0.182E-09 -0.106E+01  0.658E+02  0.121E+01  0.000E+00
 C4H        C2H4                  C6H4       H                      0.194E-09 -0.400E+00  0.950E+01  0.121E+01  0.000E+00
 C4H        C2H6                  C4H2       C2H5                   0.287E-10 -0.124E+01  0.256E+02  0.120E+01  0.000E+00
 C4H        CH3C2H                C6H2       CH3                    0.320E-09 -0.820E+00  0.475E+02  0.112E+01  0.000E+00
 C4H        CH2CCH2               SOOT       H                      0.130E-09  0.000E+00  0.000E+00  0.100E+02  0.100E+03
 C4H        C3H6                  C4H3       CH3C2H                 0.200E-10  0.000E+00  0.000E+00  0.100E+02  0.100E+03
 C4H        C3H6                  C6H6       CH                     0.200E-10  0.000E+00  0.000E+00  0.100E+02  0.100E+03
 C4H        C3H6                  SOOT       H                      0.160E-10  0.000E+00  0.404E+01  0.100E+02  0.100E+03
 C4H        C3H8                  C4H2       C3H7                   0.105E-09 -0.135E+01  0.563E+02  0.122E+01  0.000E+00
 C4H        C4H                   SOOT       H                      0.300E-11  0.000E+00  0.000E+00  0.100E+02  0.100E+03
 C4H        C4H2                  C8H2       H                      0.130E-09  0.000E+00  0.000E+00  0.100E+02  0.100E+03
 C4H        C4H3                  C4H2       C4H2                   0.160E-11  0.000E+00  0.000E+00  0.100E+02  0.100E+03
 C4H        C4H3                  SOOT       H                      0.300E-10  0.000E+00  0.000E+00  0.100E+02  0.100E+03
 C4H        C6H2                  SOOT                              0.130E-09  0.000E+00  0.000E+00  0.100E+02  0.100E+03
 C4H        C8H2                  SOOT                              0.130E-09  0.000E+00  0.000E+00  0.100E+02  0.100E+03
 C4H2X                            C4H2                              0.100E+02  0.000E+00  0.000E+00  0.100E+02  0.100E+03
 C4H2X      H2                    C4H2       H2                     0.140E-14  0.000E+00  0.000E+00  0.300E+01  0.100E+03
 C4H2X      CH4                   C4H2       CH4                    0.140E-14  0.000E+00  0.000E+00  0.300E+01  0.100E+03
 C4H2X      C2H2                  C6H2       H2                     0.175E-12  0.000E+00  0.000E+00  0.300E+01  0.100E+03
 C4H2X      C2H2                  C6H2       H          H           0.175E-12  0.000E+00  0.000E+00  0.300E+01  0.100E+03
 C4H2X      C2H4                  C6H5       H                      0.980E-13  0.000E+00  0.000E+00  0.300E+01  0.100E+03
 C4H2X      C2H4                  C6H4       H2                     0.369E-12  0.000E+00  0.000E+00  0.300E+01  0.100E+03
 C4H2X      CH3C2H                SOOT       H2                     0.159E-12  0.000E+00  0.000E+00  0.300E+01  0.100E+03
 C4H2X      CH3C2H                C6H2       CH3        H           0.231E-12  0.000E+00  0.000E+00  0.300E+01  0.100E+03
 C4H2X      CH3C2H                SOOT       C2H2                   0.246E-12  0.000E+00  0.000E+00  0.300E+01  0.100E+03
 C4H2X      CH3C2H                SOOT       C2H3                   0.868E-12  0.000E+00  0.000E+00  0.300E+01  0.100E+03
 C4H2X      C3H6                  SOOT       H2                     0.163E-12  0.000E+00  0.000E+00  0.300E+01  0.100E+03
 C4H2X      C3H6                  C6H4       CH3        H           0.376E-12  0.000E+00  0.000E+00  0.300E+01  0.100E+03
 C4H2X      C3H6                  SOOT       C2H2                   0.229E-12  0.000E+00  0.000E+00  0.300E+01  0.100E+03
 C4H2X      C3H6                  SOOT       C2H3                   0.490E-12  0.000E+00  0.000E+00  0.300E+01  0.100E+03
 C4H2X      C4H2                  C8H2       H          H           0.257E-12  0.000E+00  0.000E+00  0.300E+01  0.100E+03
 C4H2X      C4H2                  C8H2       H2                     0.257E-12  0.000E+00  0.000E+00  0.300E+01  0.100E+03
 C4H2X      C4H2                  C6H2       C2H2                   0.817E-12  0.000E+00  0.000E+00  0.300E+01  0.100E+03
 C4H2X      C4H2                  SOOT       H                      0.100E-11  0.000E+00  0.000E+00  0.300E+01  0.100E+03
 C4H2X      C4H6                  C6H6       C2H2                   0.880E-12  0.000E+00  0.000E+00  0.300E+01  0.100E+03
 C4H2X      N2                    C4H2       N2                     0.140E-14  0.000E+00  0.000E+00  0.300E+01  0.100E+03
 C4H3       H2                    C4H4       H                      0.100E-12  0.240E+01  0.650E+04  0.100E+03  0.100E+04
 C4H3       C4H3                  C4H4       C4H2                   0.350E-10  0.000E+00  0.000E+00  0.100E+02  0.100E+03
 C4H5       H2                    C4H6       H                      0.114E-12  0.500E+00  0.186E+04  0.200E+01  0.100E+03
 C4H5       C2H2                  C6H6       H                      0.138E-11  0.147E+01  0.247E+04  0.200E+01  0.100E+03
 C4H5       C2H2                  C6H6       H                      0.121E-13  0.180E+01  0.602E+03  0.200E+01  0.100E+03
 C6H        H2                    C6H2       H                      0.218E-11  0.217E+01  0.478E+03  0.200E+01  0.100E+03
 C6H        CH4                   C6H2       CH3                    0.120E-10  0.000E+00  0.491E+03  0.100E+02  0.100E+03
 C6H        C2H2                  C8H2       H                      0.130E-09  0.000E+00  0.000E+00  0.100E+02  0.100E+03
 C6H        C2H6                  C6H2       C2H5                   0.510E-10  0.000E+00  0.760E+02  0.100E+02  0.100E+03
 C6H        C4H2                  SOOT                              0.130E-09  0.000E+00  0.000E+00  0.100E+02  0.100E+03
 C6H        C6H2                  SOOT                              0.130E-09  0.000E+00  0.000E+00  0.100E+02  0.100E+03
 C6H        C8H2                  SOOT                              0.130E-09  0.000E+00  0.000E+00  0.100E+02  0.100E+03
 C6H5       H2                    C6H6       H                      0.991E-13  0.243E+01  0.316E+04  0.200E+01  0.100E+03
 C6H5       C2H2                  SOOT       H                      0.325E-11  0.210E+00  0.252E+04  0.200E+01  0.100E+03
 C6H5       C6H6                  SOOT       H                      0.135E-11  0.000E+00  0.210E+04  0.200E+01  0.150E+03
 N4S        CH                    CN         H                      0.166E-09  0.170E+00  0.000E+00  0.300E+01  0.000E+00
 N4S        3CH2                  HCN        H                      0.500E-10  0.170E+00  0.000E+00  0.300E+01  0.000E+00
 N4S        3CH2                  HNC        H                      0.300E-10  0.170E+00  0.000E+00  0.300E+01  0.000E+00
 N4S        CH3                   H2CN       H                      0.560E-10  0.000E+00  0.000E+00  0.160E+01  0.700E+01
 N4S        CH3                   HCN        H          H           0.600E-11  0.000E+00  0.000E+00  0.200E+01  0.700E+01
 N4S        C2H                   C2N        H                      0.200E-09  0.170E+00  0.000E+00  0.300E+01  0.000E+00
 N4S        C2H                   HCN        C                      0.800E-11  0.170E+00  0.000E+00  0.300E+01  0.000E+00
 N4S        C2H                   HNC        C                      0.400E-11  0.170E+00  0.000E+00  0.300E+01  0.000E+00
 N4S        C2H3                  CH2CN      H                      0.640E-10  0.170E+00  0.000E+00  0.200E+01  0.700E+01
 N4S        C2H3                  C2H2       NH                     0.130E-10  0.170E+00  0.000E+00  0.200E+01  0.700E+01
 N4S        C2H5                  H2CN       CH3                    0.600E-10  0.000E+00  0.000E+00  0.200E+01  0.700E+01
 N4S        C2H5                  NH         C2H4                   0.400E-10  0.000E+00  0.000E+00  0.300E+01  0.210E+02
 N4S        C3                    CN         C2                     0.100E-10  0.000E+00  0.100E+04  0.400E+01  0.100E+03
 N4S        cC3H                  C3N        H                      0.100E-09  0.170E+00  0.000E+00  0.300E+01  0.000E+00
 N4S        lC3H                  C3N        H                      0.100E-09  0.170E+00  0.000E+00  0.300E+01  0.000E+00
 N4S        tC3H2                 HC3N       H                      0.400E-10  0.000E+00  0.000E+00  0.300E+01  0.000E+00
 N4S        C3H3                  H2C3N      H                      0.400E-10  0.000E+00  0.000E+00  0.400E+01  0.000E+00
 N4S        C3H5                  SOOT                              0.800E-10  0.000E+00  0.000E+00  0.400E+01  0.000E+00
 N4S        C3H7                  C2H5       H2CN                   0.100E-09  0.000E+00  0.000E+00  0.400E+01  0.000E+00
 N4S        C4H                   SOOT       H                      0.200E-09  0.170E+00  0.000E+00  0.300E+01  0.000E+00
 N4S        C4H                   lC3H       CN                     0.200E-10  0.170E+00  0.000E+00  0.300E+01  0.000E+00
 N4S        NH                    N2         H                      0.250E-10  0.170E+00  0.000E+00  0.160E+01  0.000E+00
 N4S        NH2                   N2         H          H           0.120E-09  0.170E+00  0.000E+00  0.300E+01  0.210E+02
 N4S        CN                    C          N2                     0.900E-10  0.420E+00  0.000E+00  0.140E+01  0.000E+00
 N4S        H2CN                  N2         3CH2                   0.400E-10  0.000E+00  0.000E+00  0.300E+01  0.000E+00
 N4S        H2CN                  HCN        NH                     0.500E-11  0.000E+00  0.000E+00  0.400E+01  0.000E+00
 N4S        C2N                   CN         CN                     0.100E-09  0.000E+00  0.000E+00  0.400E+01  0.000E+00
 N4S        CH2CN                 H2CN       CN                     0.100E-09  0.170E+00  0.000E+00  0.300E+01  0.000E+00
 N4S        CHCN                  HCN        CN                     0.110E-10  0.170E+00  0.000E+00  0.400E+01  0.210E+02
 N4S        CHCN                  HNC        CN                     0.400E-11  0.170E+00  0.000E+00  0.400E+01  0.210E+02
 N4S        CHCN                  C2N2       H                      0.150E-10  0.170E+00  0.000E+00  0.400E+01  0.210E+02
 N4S        CH3CN                 HCN        HCN        H           0.228E-14  0.000E+00  0.813E+03  0.200E+01  0.100E+03
 N4S        CN2                   CN         N2                     0.600E-10  0.170E+00  0.000E+00  0.300E+01  0.210E+02
 N2D                              N4S                               0.230E-04  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 N2D        H2                    NH         H                      0.420E-10  0.000E+00  0.880E+03  0.160E+01  0.700E+01
 N2D        CH4                   NH         CH3                    0.130E-10  0.000E+00  0.755E+03  0.160E+01  0.700E+01
 N2D        CH4                   CH2NH      H                      0.350E-10  0.000E+00  0.755E+03  0.160E+01  0.700E+01
 N2D        C2H2                  CHCN       H                      0.160E-09  0.000E+00  0.270E+03  0.140E+01  0.000E+00
 N2D        C2H4                  CH3CN      H                      0.230E-09  0.000E+00  0.503E+03  0.140E+01  0.000E+00
 N2D        C2H6                  CH2NH      CH3                    0.190E-10  0.000E+00  0.000E+00  0.160E+01  0.700E+01
 N2D        C3                    CN         C2                     0.500E-10  0.000E+00  0.000E+00  0.400E+01  0.000E+00
 N2D        cC3H2                 HC3N       H                      0.500E-10  0.000E+00  0.000E+00  0.400E+01  0.000E+00
 N2D        lC3H2                 HC3N       H                      0.500E-10  0.000E+00  0.000E+00  0.400E+01  0.000E+00
 N2D        tC3H2                 HC3N       H                      0.500E-10  0.000E+00  0.000E+00  0.400E+01  0.000E+00
 N2D        Ar                    N4S        Ar                     0.100E-15  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 N2D        N2                    N4S        N2                     0.100E-12  0.000E+00  0.520E+03  0.200E+01  0.420E+02
 N2D        NH3                   N2H2       H                      0.500E-10  0.000E+00  0.000E+00  0.200E+01  0.210E+02
 N2D        HCN                   CH         N2                     0.500E-10  0.000E+00  0.000E+00  0.300E+01  0.000E+00
 N2D        HNC                   CN2        H                      0.200E-10  0.000E+00  0.000E+00  0.300E+01  0.000E+00
 N2D        HNC                   CH         N2                     0.200E-10  0.000E+00  0.000E+00  0.300E+01  0.000E+00
 N2D        CH2NH                 H2CNN      H                      0.230E-09  0.000E+00  0.503E+03  0.200E+01  0.100E+03
 N2D        CO                    CN         O3P                    0.170E-11  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 N2D        CO2                   NO         CO                     0.360E-12  0.000E+00  0.000E+00  0.150E+01  0.100E+03
 NH         H                     N4S        H2                     0.220E-11  0.155E+01  0.103E+03  0.200E+01  0.700E+01
 NH         CH                    HCN        H                      0.500E-11  0.000E+00  0.000E+00  0.300E+01  0.000E+00
 NH         CH                    HNC        H                      0.500E-11  0.000E+00  0.000E+00  0.300E+01  0.000E+00
 NH         3CH2                  H2CN       H                      0.300E-10  0.000E+00  0.000E+00  0.300E+01  0.210E+02
 NH         3CH2                  HCN        H          H           0.300E-10  0.000E+00  0.000E+00  0.300E+01  0.210E+02
 NH         3CH2                  HNC        H2                     0.500E-11  0.000E+00  0.000E+00  0.400E+01  0.210E+02
 NH         CH3                   CH2NH      H                      0.130E-09  0.170E+00  0.000E+00  0.200E+01  0.100E+03
 NH         C2                    HNC        C                      0.100E-09  0.000E+00  0.000E+00  0.300E+01  0.000E+00
 NH         C2H                   CHCN       H                      0.100E-09  0.000E+00  0.000E+00  0.300E+01  0.700E+01
 NH         C2H2                  CH2CN      H                      0.830E-09  0.000E+00  0.710E+04  0.300E+01  0.100E+03
 NH         C2H3                  NH2        C2H2                   0.100E-10  0.000E+00  0.000E+00  0.400E+01  0.100E+03
 NH         C2H3                  CH3CN      H                      0.100E-09  0.000E+00  0.000E+00  0.400E+01  0.210E+02
 NH         C2H3                  HNC        CH3                    0.100E-10  0.000E+00  0.000E+00  0.600E+01  0.210E+02
 NH         C2H3                  NH2        C2H2                   0.100E-10  0.000E+00  0.000E+00  0.400E+01  0.100E+03
 NH         C2H4                  H2CN       CH3                    0.300E-11  0.000E+00  0.674E+04  0.300E+01  0.100E+03
 NH         C2H5                  NH2        C2H4                   0.100E-10  0.000E+00  0.000E+00  0.400E+01  0.100E+03
 NH         C2H5                  SOOT       H                      0.600E-10  0.170E+00  0.000E+00  0.300E+01  0.210E+02
 NH2        C2H5                  SOOT       H                      0.300E-10  0.170E+00  0.000E+00  0.100E+02  0.210E+02
 NH         cC3H2                 H2C3N      H                      0.100E-10  0.000E+00  0.000E+00  0.100E+02  0.100E+03
 NH         C3H3                  C2H3CN     H                      0.100E-09  0.000E+00  0.000E+00  0.400E+01  0.000E+00
 NH         NH                    N2         H          H           0.200E-09  0.000E+00  0.000E+00  0.300E+01  0.700E+01
 NH         NH2                   N2H2       H                      0.100E-09  0.170E+00  0.000E+00  0.300E+01  0.210E+02
 NH         H2CN                  NH2        HCN                    0.200E-10  0.000E+00  0.000E+00  0.400E+01  0.210E+02
 NH         H2CN                  H2CNN      H                      0.500E-10  0.000E+00  0.000E+00  0.400E+01  0.000E+00
 NH2        H2                    NH3        H                      0.209E-11  0.000E+00  0.428E+04  0.120E+02  0.100E+03
 NH2        H                     NH         H2                     0.200E-10  0.000E+00  0.240E+04  0.200E+01  0.100E+03
 NH2        C                     HCN        H                      0.300E-10 -0.200E+00 -0.600E+01  0.300E+01  0.000E+00
 NH2        C                     HNC        H                      0.300E-10 -0.200E+00 -0.600E+01  0.300E+01  0.000E+00
 NH2        CH4                   NH3        CH3                    0.399E-13  0.359E+01  0.454E+04  0.500E+01  0.200E+03
 NH2        C2H2                  NH3        C2H                    0.111E-12  0.000E+00  0.185E+04  0.500E+01  0.250E+03
 NH2        C2H4                  NH3        C2H3                   0.342E-13  0.000E+00  0.132E+04  0.110E+01  0.100E+03
 NH2        C2H5                  NH3        C2H4                   0.100E-10  0.000E+00  0.000E+00  0.100E+02  0.210E+02
 NH2        C2H6                  NH3        C2H5                   0.614E-12  0.000E+00  0.360E+04  0.200E+01  0.100E+03
 NH2        NH2                   N2H2       H2                     0.200E-10  0.000E+00  0.800E+03  0.300E+01  0.210E+02
 NH2        N2H2                  NH3        N2H                    0.162E-14  0.405E+01  0.810E+03  0.200E+01  0.100E+03
 NH2        N2H4                  N2H3       NH3                    0.200E-10  0.000E+00  0.110E+04  0.200E+01  0.100E+03
 NH2        H2CN                  HCN        NH3                    0.540E-10 -0.110E+01  0.600E+02  0.300E+01  0.000E+00
 NH3        H                     NH2        H2                     0.423E-13  0.393E+01  0.406E+04  0.500E+01  0.100E+03
 NH3        CH                    CH2NH      H                      0.169E-09 -0.560E+00  0.280E+02  0.160E+01  0.000E+00
 NH3        CH3                   NH2        CH4                    0.510E-13  0.286E+01  0.734E+04  0.200E+01  0.100E+03
 N2H        H                     N2         H2                     0.100E-09  0.170E+00  0.000E+00  0.200E+01  0.100E+03
 N2H2       H                     N2H        H2                     0.458E-12  0.263E+01  0.115E+03  0.200E+01  0.100E+03
 N2H3       H                     NH2        NH2                    0.800E-10  0.000E+00  0.100E+04  0.200E+01  0.100E+03
 N2H3       H                     N2H2       H2                     0.170E-10  0.000E+00  0.000E+00  0.300E+01  0.210E+02
 N2H3       N2H3                  N2H4       N2         H2          0.600E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 N2H4       H                     N2H3       H2                     0.986E-11  0.000E+00  0.120E+04  0.120E+01  0.100E+03
 N2H4       CH3                   N2H3       CH4                    0.166E-12  0.000E+00  0.252E+04  0.200E+01  0.100E+03
 CN         H2                    HCN        H                      0.412E-12  0.287E+01  0.820E+03  0.160E+01  0.500E+02
 CN         CH                    C2N        H                      0.100E-09 -0.170E+00  0.000E+00  0.300E+01  0.000E+00
 CN         CH                    HCN        C                      0.100E-09 -0.170E+00  0.000E+00  0.300E+01  0.000E+00
 CN         3CH2                  HCN        CH                     0.500E-10  0.000E+00  0.000E+00  0.300E+01  0.000E+00
 CN         3CH2                  CHCN       H                      0.500E-10  0.000E+00  0.000E+00  0.300E+01  0.000E+00
 CN         3CH2                  C2N        H2                     0.500E-10  0.000E+00  0.000E+00  0.300E+01  0.000E+00
 CN         CH3                   CH2CN      H                      0.100E-09  0.000E+00  0.000E+00  0.300E+01  0.210E+02
 CN         CH4                   HCN        CH3                    0.620E-11  0.000E+00  0.721E+03  0.160E+01  0.000E+00
 CN         C2H2                  HC3N       H                      0.272E-09 -0.520E+00  0.190E+02  0.140E+01  0.000E+00
 CN         C2H4                  C2H3CN     H                      0.267E-09 -0.690E+00  0.310E+02  0.140E+01  0.000E+00
 CN         C2H6                  HCN        C2H5                   0.208E-10  0.220E+00 -0.580E+02  0.140E+01  0.000E+00
 CN         cC3H2                 SOOT       H                      0.200E-09  0.000E+00  0.000E+00  0.400E+01  0.000E+00
 CN         tC3H2                 SOOT       H                      0.200E-09  0.000E+00  0.000E+00  0.400E+01  0.000E+00
 CN         lC3H2                 SOOT       H                      0.200E-09  0.000E+00  0.000E+00  0.400E+01  0.000E+00
 CN         CH3C2H                SOOT       H                      0.410E-09  0.000E+00  0.000E+00  0.130E+01  0.000E+00
 CN         CH2CCH2               SOOT       H                      0.410E-09  0.000E+00  0.000E+00  0.125E+01  0.000E+00
 CN         C3H6                  SOOT       H                      0.150E-09  0.000E+00  0.000E+00  0.160E+01  0.700E+01
 CN         C3H6                  C2H3CN     CH3                    0.150E-09  0.000E+00  0.000E+00  0.160E+01  0.700E+01
 CN         C3H8                  HCN        C3H7                   0.214E-10  0.119E+01 -0.378E+03  0.140E+01  0.000E+00
 CN         C4H2                  SOOT       H                      0.420E-09  0.000E+00  0.000E+00  0.110E+01  0.100E+03
 CN         C4H4                  SOOT       H                      0.200E-09  0.000E+00  0.000E+00  0.200E+01  0.000E+00
 CN         C4H6                  SOOT                              0.257E-09  0.000E+00 -0.171E+03  0.200E+01  0.100E+03
 CN         NH3                   HCN        NH2                    0.277E-10 -0.114E+01  0.000E+00  0.140E+01  0.000E+00
 CN         HCN                   C2N2       H                      0.483E-12  0.157E+01  0.500E+02  0.140E+01  0.000E+00
 CN         HNC                   C2N2       H                      0.200E-09  0.000E+00  0.000E+00  0.400E+01  0.000E+00
 CN         CH2NH                 SOOT       H                      0.100E-09  0.000E+00  0.000E+00  0.400E+01  0.000E+00
 CN         CH3CN                 C2N2       CH3                    0.646E-10  0.000E+00  0.989E+04  0.160E+01  0.140E+02
 CN         C2H3CN                SOOT       H                      0.200E-09  0.000E+00  0.000E+00  0.200E+01  0.000E+00
 CN         C2N2                  SOOT                              0.107E-13  0.270E+01  0.325E+03  0.200E+01  0.100E+03
 CN         C4N2                  SOOT                              0.540E-12  0.000E+00  0.000E+00  0.110E+01  0.100E+03
 HCN        CH                    CHCN       H                      0.140E-09 -0.170E+00  0.000E+00  0.200E+01  0.210E+02
 HCN        CH                    C2N        H2                     0.140E-09 -0.170E+00  0.000E+00  0.200E+01  0.210E+02
 HCN        3CH2                  CH2CN      H                      0.150E-11  0.000E+00  0.333E+04  0.200E+01  0.100E+03
 HCN        C2                    C3N        H                      0.200E-09  0.170E+00  0.000E+00  0.300E+01  0.000E+00
 HCN        C2H                   HC3N       H                      0.530E-11  0.000E+00  0.769E+03  0.140E+01  0.000E+00
 HCN        C2H3                  C2H3CN     H                      0.500E-10  0.000E+00  0.210E+04  0.200E+01  0.700E+01
 HCN        C4H                   SOOT       H                      0.450E-13  0.000E+00  0.000E+00  0.100E+02  0.100E+03
 HCN        C4H3                  SOOT       H                      0.450E-13  0.000E+00  0.000E+00  0.100E+02  0.100E+03
 HCN        C3N                   C4N2       H                      0.200E-09  0.000E+00  0.000E+00  0.400E+01  0.000E+00
 HNC        H                     HCN        H                      0.400E-10  0.000E+00  0.120E+04  0.100E+02  0.100E+03
 HNC        C                     HCN        C                      0.130E-10 -0.500E+00  0.000E+00  0.300E+01  0.000E+00
 HNC        C                     C2N        H                      0.300E-11 -0.500E+00  0.000E+00  0.300E+01  0.000E+00
 HNC        CH                    CHCN       H                      0.140E-09 -0.170E+00  0.000E+00  0.300E+01  0.210E+02
 HNC        CH                    C2N        H2                     0.140E-09 -0.170E+00  0.000E+00  0.300E+01  0.210E+02
 HNC        C2                    C3N        H                      0.200E-09  0.000E+00  0.000E+00  0.300E+01  0.000E+00
 HNC        C2H                   HC3N       H                      0.200E-09  0.000E+00  0.000E+00  0.300E+01  0.000E+00
 HNC        C2H3                  C2H3CN     H                      0.500E-10  0.000E+00  0.160E+04  0.300E+01  0.700E+01
 H2CN       H                     HCN        H2                     0.600E-10  0.000E+00  0.000E+00  0.200E+01  0.140E+02
 H2CN       H                     HNC        H2                     0.120E-10  0.000E+00  0.000E+00  0.300E+01  0.140E+02
 H2CN       C                     C2N        H2                     0.300E-10  0.000E+00  0.000E+00  0.400E+01  0.000E+00
 H2CN       C                     HCN        CH                     0.300E-10  0.000E+00  0.000E+00  0.400E+01  0.000E+00
 H2CN       C                     CHCN       H                      0.300E-10  0.000E+00  0.000E+00  0.400E+01  0.000E+00
 H2CN       CH3                   CH4        HCN                    0.300E-10  0.000E+00  0.000E+00  0.100E+02  0.000E+00
 H2CN       HCN                   SOOT                              0.110E-14  0.000E+00  0.900E+03  0.200E+01  0.100E+03
 H2CN       H2CN                  CH2NH      HCN                    0.700E-11  0.000E+00  0.000E+00  0.160E+01  0.100E+03
 CH2NH      H                     H2CN       H2                     0.170E-10  0.170E+00  0.120E+04  0.300E+01  0.210E+02
 CH2NH      C                     HCN        3CH2                   0.100E-09  0.000E+00  0.000E+00  0.200E+01  0.000E+00
 CH2NH      C                     CH2CN      H                      0.100E-09  0.000E+00  0.000E+00  0.200E+01  0.000E+00
 CH2NH      CH                    CH3CN      H                      0.200E-09  0.000E+00  0.000E+00  0.200E+01  0.000E+00
 CH2NH      1CH2                  H2CN       CH3                    0.300E-09  0.000E+00  0.000E+00  0.200E+01  0.000E+00
 CH2NH      C2H                   C2H3CN     H                      0.140E-09  0.000E+00  0.000E+00  0.200E+01  0.000E+00
 CH3NH      H                     NH2        CH3                    0.100E-09  0.170E+00  0.000E+00  0.300E+01  0.140E+02
 CH3NH2     CH                    SOOT       H                      0.310E-09  0.000E+00 -0.170E+03  0.200E+01  0.100E+03
 CH3NH2     CH3                   CH3NH      CH4                    0.589E-14  0.000E+00  0.287E+04  0.166E+01  0.100E+03
 H2CNN      H                     CH3        N2                     0.160E-10  0.000E+00  0.000E+00  0.400E+01  0.100E+03
 C2N        H                     HCN        C                      0.200E-10  0.170E+00  0.000E+00  0.400E+01  0.000E+00
 C2N        C                     CN         C2                     0.300E-10  0.000E+00  0.000E+00  0.400E+01  0.000E+00
 C2N        C                     N4S        C3                     0.100E-10  0.000E+00  0.000E+00  0.400E+01  0.000E+00
