 2110631.066132 1.068E-30 1.768E-06.06830.087 1723.52920.75-.013159       3 2 2 33       0 2 2 01                    R 31f     366653343910 9 811    65.0   63.0
 2110631.290426 1.994E-29 1.638E-06.06810.086 1105.50660.75-.013406       3 1 1 33       0 1 1 01                    P 33e     466653343910 9 811    65.0   67.0
 2110631.485733 2.435E-30 4.354E-06.06930.090 1704.94190.74-.012874       4 0 0 33       1 0 0 01                    P 28e     436653343910 9 811    55.0   57.0
 2110632.026914 4.419E-30 4.083E-06.08200.112 1301.80820.67-.008369       4 0 0 34       1 0 0 02                    R  6e     436653343910 9 811    15.0   13.0
 2110632.277435 3.051E-30 1.958E-06.05950.067 1722.94130.68-.016465       3 0 0 33       0 0 0 01                    P 66e     435543344410 9 811   131.0  133.0
 2110633.292784 5.392E-30 4.165E-06.07970.109 1313.52210.67-.008978       4 0 0 34       1 0 0 02                    R  8e     436653343910 9 811    19.0   17.0
 2110633.485188 2.267E-29 1.701E-06.06830.087 1080.39310.75-.013301       3 1 1 33       0 1 1 01                    P 32f     466653343910 9 811    63.0   65.0
 2110634.007879 2.403E-29 1.644E-06.06850.088 1054.76070.75-.013195       3 1 1 33       0 1 1 01                    P 31e     466653343910 9 811    61.0   63.0
 2110634.027514 2.813E-30 4.405E-06.06990.092 1662.04020.73-.012655       4 0 0 33       1 0 0 01                    P 26e     436653343910 9 811    51.0   53.0
 2110634.488772 6.164E-30 4.229E-06.07780.107 1328.35940.67-.009504       4 0 0 34       1 0 0 02                    R 10e     436653343910 9 811    23.0   21.0
 2110635.614763 6.715E-30 4.283E-06.07620.104 1346.31960.67-.009971       4 0 0 34       1 0 0 02                    R 12e     436653343910 9 811    27.0   25.0
 2110636.079229 2.695E-29 1.700E-06.06880.088 1031.12910.74-.013089       3 1 1 33       0 1 1 01                    P 30f     466653343910 9 811    59.0   61.0
 2110636.289849 4.802E-30 1.938E-06.06010.068 1621.00360.68-.016301       3 0 0 33       0 0 0 01                    P 64e     435543344410 9 811   127.0  129.0
 2110636.505200 3.174E-30 4.449E-06.07060.094 1622.25620.72-.012431       4 0 0 33       1 0 0 01                    P 24e     436653343910 9 811    47.0   49.0
 2110636.657414 2.839E-29 1.650E-06.06900.089 1007.13350.74-.012982       3 1 1 33       0 1 1 01                    P 29e     466653343910 9 811    57.0   59.0
 2110636.670622 7.036E-30 4.331E-06.07480.102 1367.40260.68-.010393       4 0 0 34       1 0 0 02                    R 14e     436653343910 9 811    31.0   29.0
 2110637.656198 7.136E-30 4.378E-06.07370.100 1391.60780.68-.010784       4 0 0 34       1 0 0 02                    R 16e     436653343910 9 811    35.0   33.0
 2110638.571327 7.034E-30 4.423E-06.07260.098 1418.93480.69-.011149       4 0 0 34       1 0 0 02                    R 18e     436653343910 9 811    39.0   37.0
 2110638.606872 3.143E-29 1.700E-06.06930.090  984.98900.74-.012874       3 1 1 33       0 1 1 01                    P 28f     466653343910 9 811    55.0   57.0
 2110638.915596 3.499E-30 4.487E-06.07130.095 1585.59040.71-.012202       4 0 0 33       1 0 0 01                    P 22e     436653343910 9 811    43.0   45.0
 2110639.237710 3.288E-29 1.656E-06.06960.091  962.62570.73-.012765       3 1 1 33       0 1 1 01                    P 27e     466653343910 9 811    53.0   55.0
 2110639.415829 6.756E-30 4.469E-06.07170.096 1449.38310.70-.011494       4 0 0 34       1 0 0 02                    R 20e     436653343910 9 811    43.0   41.0
 2110640.189509 6.336E-30 4.514E-06.07090.095 1482.95210.71-.011823       4 0 0 34       1 0 0 02                    R 22e     436653343910 9 811    47.0   45.0
 2110640.222807 7.436E-30 1.918E-06.06080.068 1522.16110.69-.016135       3 0 0 33       0 0 0 01                    P 62e     435543344410 9 811   123.0  125.0
 2110640.892162 5.574E-30 4.375E-06.07020.093 1519.64110.72-.012138       4 0 0 34       1 0 0 02                    R 24e     436653343910 9 811    51.0   49.0
 2110641.067799 3.591E-29 1.701E-06.06990.092  941.97360.73-.012655       3 1 1 33       0 1 1 01                    P 26f     466653343910 9 811    51.0   53.0
 2110641.256181 3.763E-30 4.522E-06.07220.097 1552.04330.70-.011965       4 0 0 33       1 0 0 01                    P 20e     436653343910 9 811    39.0   41.0
 2110641.468080 5.215E-30 4.607E-06.06960.091 1559.44940.73-.010613       5 4 4 12       1 0 0 02                    R 26e     466653293910 9 811    55.0   53.0
 2110641.747669 3.730E-29 1.662E-06.07020.093  921.23810.72-.012544       3 1 1 33       0 1 1 01                    P 25e     466653343910 9 811    49.0   51.0
 2110642.083474 4.592E-30 4.659E-06.06900.089 1602.37630.74-.012736       4 0 0 34       1 0 0 02                    R 28e     436653343910 9 811    59.0   57.0
 2110642.571665 3.963E-30 4.711E-06.06850.088 1648.42100.75-.013020       4 0 0 34       1 0 0 02                    R 30e     436653343910 9 811    63.0   61.0
 2110642.987869 3.357E-30 4.764E-06.06810.086 1697.58250.75-.013296       4 0 0 34       1 0 0 02                    R 32e     436653343910 9 811    67.0   65.0
 2110643.331823 2.791E-30 4.820E-06.06770.084 1749.86000.75-.013564       4 0 0 34       1 0 0 02                    R 34e     436653343910 9 811    71.0   69.0
 2110643.461760 4.018E-29 1.702E-06.07060.094  902.08370.72-.012431       3 1 1 33       0 1 1 01                    P 24f     466653343910 9 811    47.0   49.0
 2110643.524959 3.944E-30 4.556E-06.07310.099 1521.61540.69-.011718       4 0 0 33       1 0 0 01                    P 18e     436653343910 9 811    35.0   37.0
 2110643.603252 2.279E-30 4.878E-06.06730.083 1805.25230.76-.013825       4 0 0 34       1 0 0 02                    R 36e     436653343910 9 811    75.0   73.0
 2110643.801869 1.829E-30 4.939E-06.06700.081 1863.75860.76-.014079       4 0 0 34       1 0 0 02                    R 38e     436653343910 9 811    79.0   77.0
 2110643.927390 1.442E-30 5.001E-06.06680.080 1925.37750.75-.014326       4 0 0 34       1 0 0 02                    R 40e     436653343910 9 811    83.0   81.0
 2110643.979514 1.118E-30 5.066E-06.06650.078 1990.10800.75-.014567       4 0 0 34       1 0 0 02                    R 42e     436553343910 9 811    87.0   85.0
 2110644.076549 1.134E-29 1.900E-06.06170.069 1426.41530.70-.015965       3 0 0 33       0 0 0 01                    P 60e     435543344410 9 811   119.0  121.0
 2110644.186364 4.141E-29 1.669E-06.07090.095  882.97140.71-.012317       3 1 1 33       0 1 1 01                    P 23e     466653343910 9 811    45.0   47.0
 2110645.720353 4.018E-30 4.591E-06.07420.101 1494.30710.68-.011458       4 0 0 33       1 0 0 01                    P 16e     436653343910 9 811    31.0   33.0
 2110645.788556 4.398E-29 1.703E-06.07130.095  865.31990.71-.012202       3 1 1 33       0 1 1 01                    P 22f     466653343910 9 811    43.0   45.0
 2110646.552997 4.493E-29 1.676E-06.07170.096  847.82630.70-.012084       3 1 1 33       0 1 1 01                    P 21e     466653343910 9 811    41.0   43.0
 2110647.841116 3.967E-30 4.629E-06.07550.103 1470.11880.67-.011178       4 0 0 33       1 0 0 01                    P 14e     436653343910 9 811    27.0   29.0
 2110647.851322 1.702E-29 1.882E-06.06270.070 1333.76790.70-.015793       3 0 0 33       0 0 0 01                    P 58e     435543344410 9 811   115.0  117.0
 2110648.048030 4.703E-29 1.706E-06.07220.097  831.68290.70-.011965       3 1 1 33       0 1 1 01                    P 20f     466653343910 9 811    39.0   41.0
 2110648.846879 4.758E-29 1.684E-06.07260.098  815.80320.69-.011843       3 1 1 33       0 1 1 01                    P 19e     466653343910 9 811    37.0   39.0
 2110649.886260 3.778E-30 4.673E-06.07700.105 1449.05090.67-.010871       4 0 0 33       1 0 0 01                    P 12e     436653343910 9 811    23.0   25.0
 2110650.240054 4.905E-29 1.710E-06.07310.099  801.17310.69-.011718       3 1 1 33       0 1 1 01                    P 18f     466653343910 9 811    35.0   37.0
 2110651.067406 4.908E-29 1.694E-06.07370.100  786.90280.68-.011590       3 1 1 33       0 1 1 01                    P 17e     466653343910 9 811    33.0   35.0
 2110651.547382 2.513E-29 1.865E-06.06380.070 1244.22040.71-.015618       3 0 0 33       0 0 0 01                    P 56e     435543344410 9 811   111.0  113.0
 2110651.855010 3.445E-30 4.730E-06.07870.108 1431.10360.67-.010523       4 0 0 33       1 0 0 01                    P 10e     436653343910 9 811    19.0   21.0
 2110652.364527 4.976E-29 1.715E-06.07420.101  773.79110.68-.011458       3 1 1 33       0 1 1 01                    P 16f     466653343910 9 811    31.0   33.0
 2110653.214045 4.916E-29 1.704E-06.07480.102  761.12550.68-.011321       3 1 1 33       0 1 1 01                    P 15e     466653343910 9 811    29.0   31.0
 2110653.746763 2.970E-30 4.808E-06.08080.111 1416.27720.67-.010116       4 0 0 33       1 0 0 01                    P  8e     436653343910 9 811    15.0   17.0
 2110654.421368 4.894E-29 1.722E-06.07550.103  749.53740.67-.011178       3 1 1 33       0 1 1 01                    P 14f     466653343910 9 811    27.0   29.0
 2110655.164987 3.653E-29 1.848E-06.06470.071 1157.77410.72-.015440       3 0 0 33       0 0 0 01                    P 54e     435543344410 9 811   107.0  109.0
 2110655.286332 4.761E-29 1.715E-06.07620.104  738.47170.67-.011028       3 1 1 33       0 1 1 01                    P 13e     466653343910 9 811    25.0   27.0
 2110655.561058 2.365E-30 4.932E-06.08340.114 1404.57190.67-.009621       4 0 0 33       1 0 0 01                    P  6e     436653343910 9 811    11.0   13.0
 2110656.410508 4.642E-29 1.731E-06.07700.105  728.41230.67-.010871       3 1 1 33       0 1 1 01                    P 12f     466653343910 9 811    23.0   25.0
 2110657.283858 4.431E-29 1.729E-06.07780.107  718.94190.67-.010703       3 1 1 33       0 1 1 01                    P 11e     466653343910 9 811    21.0   23.0
 2110657.297557 1.648E-30 5.183E-06.08660.118 1395.98790.68-.008986       4 0 0 33       1 0 0 01                    P  4e     436653343910 9 811     7.0    9.0
 2110658.331892 4.213E-29 1.743E-06.07870.108  710.41630.67-.010523       3 1 1 33       0 1 1 01                    P 10f     466653343910 9 811    19.0   21.0
 2110658.704399 5.225E-29 1.833E-06.06530.072 1074.43060.72-.015260       3 0 0 33       0 0 0 01                    P 52e     435543344410 9 811   103.0  105.0
 2110659.206273 3.921E-29 1.745E-06.07970.109  702.53630.67-.010328       3 1 1 33       0 1 1 01                    P  9e     466653343910 9 811    17.0   19.0
 2110660.185473 3.607E-29 1.759E-06.08080.111  695.54960.67-.010116       3 1 1 33       0 1 1 01                    P  8f     466653343910 9 811    15.0   17.0
 2110661.053282 3.235E-29 1.766E-06.08200.112  689.25530.67-.009882       3 1 1 33       0 1 1 01                    P  7e     466653343910 9 811    13.0   15.0
 2110661.971211 2.833E-29 1.781E-06.08340.114  683.81240.67-.009621       3 1 1 33       0 1 1 01                    P  6f     466653343910 9 811    11.0   13.0
 2110662.165868 7.354E-29 1.818E-06.06580.074  994.19130.73-.015077       3 0 0 33       0 0 0 01                    P 50e     435553344410 9 811    99.0  101.0
 2110662.760160 1.283E-30 3.932E-06.08850.120 1390.52530.68-.006802       4 0 0 33       1 0 0 01                    R  2e     436653343910 9 811     7.0    5.0
 2110662.824643 2.386E-29 1.791E-06.08490.116  679.09900.67-.009327       3 1 1 33       0 1 1 01                    P  5e     466653343910 9 811     9.0   11.0
 2110663.689069 1.903E-29 1.803E-06.08660.118  675.20500.68-.008986       3 1 1 33       0 1 1 01                    P  4f     466653343910 9 811     7.0    9.0
 2110664.145058 2.088E-30 4.185E-06.08490.116 1395.98790.67-.007647       4 0 0 33       1 0 0 01                    R  4e     436653343910 9 811    11.0    9.0
 2110664.520173 1.375E-29 1.797E-06.08850.120  672.06760.68-.008573       3 1 1 33       0 1 1 01                    P  3e     466653343910 9 811     5.0    7.0
 2110665.339016 7.836E-30 1.687E-06.09050.123  669.72740.68-.008020       3 1 1 33       0 1 1 01                    P  2f     466653343910 9 811     3.0    5.0
 2110665.452037 2.813E-30 4.311E-06.08200.112 1404.57190.67-.008369       4 0 0 33       1 0 0 01                    R  6e     436653343910 9 811    15.0   13.0
 2110665.549769 1.018E-28 1.804E-06.06600.075  917.05730.74-.014890       3 0 0 33       0 0 0 01                    P 48e     435553344410 9 811    95.0   97.0
 2110666.193058 1.083E-30 4.668E-08.08080.111  695.54960.67-.009401       3 1 1 33       0 1 1 01                    Q  8f     466653343910 9 811    17.0   17.0
 2110666.479744 1.277E-30 6.049E-08.08200.112  689.25530.67-.009126       3 1 1 33       0 1 1 01                    Q  7e     466653343910 9 811    15.0   15.0
 2110666.496186 1.508E-30 8.024E-08.08340.114  683.81240.67-.008823       3 1 1 33       0 1 1 01                    Q  6f     466653343910 9 811    13.0   13.0
 2110666.681394 3.428E-30 4.391E-06.07970.109 1416.27720.67-.008978       4 0 0 33       1 0 0 01                    R  8e     436653343910 9 811    19.0   17.0
 2110666.684619 1.836E-30 1.129E-07.08490.116  679.09900.67-.008487       3 1 1 33       0 1 1 01                    Q  5e     466653343910 9 811    11.0   11.0
 2110666.718653 2.290E-30 1.689E-07.08660.118  675.20500.68-.008111       3 1 1 33       0 1 1 01                    Q  4f     466653343910 9 811     9.0    9.0
 2110666.826460 3.022E-30 2.821E-07.08850.120  672.06760.68-.007688       3 1 1 33       0 1 1 01                    Q  3e     466653343910 9 811     7.0    7.0
 2110666.860299 4.362E-30 5.637E-07.09050.123  669.72740.68-.007206       3 1 1 33       0 1 1 01                    Q  2f     466653343910 9 811     5.0    5.0
 2110666.905262 7.918E-30 1.693E-06.09500.127  668.16120.69-.006654       3 1 1 33       0 1 1 01                    Q  1e     466653343910 9 811     3.0    3.0
 2110667.833544 3.911E-30 4.448E-06.07780.107 1431.10360.67-.009504       4 0 0 33       1 0 0 01                    R 10e     436653343910 9 811    23.0   21.0
 2110668.426544 7.937E-30 1.018E-06.09050.123  668.16120.68-.006391       3 1 1 33       0 1 1 01                    R  1e     466653343910 9 811     5.0    3.0
 2110668.856165 1.387E-28 1.792E-06.06620.076  843.03010.74-.014701       3 0 0 33       0 0 0 01                    P 46e     435553344410 9 811    91.0   93.0
 2110668.909046 4.248E-30 4.493E-06.07620.104 1449.05090.67-.009971       4 0 0 33       1 0 0 01                    R 12e     436653343910 9 811    27.0   25.0
 2110669.166585 1.404E-29 1.296E-06.08850.120  669.72740.68-.006802       3 1 1 33       0 1 1 01                    R  2f     466653343910 9 811     7.0    5.0
 2110669.856043 1.952E-29 1.418E-06.08660.118  672.06760.68-.007236       3 1 1 33       0 1 1 01                    R  3e     466653343910 9 811     9.0    7.0
 2110669.908633 4.437E-30 4.528E-06.07480.102 1470.11880.68-.010393       4 0 0 33       1 0 0 01                    R 14e     436653343910 9 811    31.0   29.0
 2110670.578628 2.469E-29 1.491E-06.08490.116  675.20500.67-.007647       3 1 1 33       0 1 1 01                    R  4f     466653343910 9 811    11.0    9.0
 2110670.833247 4.481E-30 4.557E-06.07370.100 1494.30710.68-.010784       4 0 0 33       1 0 0 01                    R 16e     436653343910 9 811    35.0   33.0
 2110671.209594 2.942E-29 1.532E-06.08340.114  679.09900.67-.008024       3 1 1 33       0 1 1 01                    R  5e     466653343910 9 811    13.0   11.0
 2110671.684091 4.395E-30 4.581E-06.07260.098 1521.61540.69-.011149       4 0 0 33       1 0 0 01                    R 18e     436653343910 9 811    39.0   37.0
 2110671.922649 3.396E-29 1.568E-06.08200.112  683.81240.67-.008369       3 1 1 33       0 1 1 01                    R  6f     466653343910 9 811    15.0   13.0
 2110672.085443 1.858E-28 1.780E-06.06640.077  772.11070.75-.014510       3 0 0 33       0 0 0 01                    P 44e     435553344410 9 811    87.0   89.0
 2110672.462700 4.194E-30 4.598E-06.07170.096 1552.04330.70-.011494       4 0 0 33       1 0 0 01                    R 20e     436653343910 9 811    43.0   41.0
 2110672.487329 3.791E-29 1.586E-06.08080.111  689.25530.67-.008686       3 1 1 33       0 1 1 01                    R  7e     466653343910 9 811    17.0   15.0
 2110673.171024 3.902E-30 4.608E-06.07090.095 1585.59040.71-.011823       4 0 0 33       1 0 0 01                    R 22e     436653343910 9 811    47.0   45.0
 2110673.198629 4.177E-29 1.612E-06.07970.109  695.54960.67-.008978       3 1 1 33       0 1 1 01                    R  8f     466653343910 9 811    19.0   17.0
 2110673.689436 4.480E-29 1.619E-06.07870.108  702.53630.67-.009250       3 1 1 33       0 1 1 01                    R  9e     466653343910 9 811    21.0   19.0
 2110673.811543 3.544E-30 4.609E-06.07020.093 1622.25620.72-.012138       4 0 0 33       1 0 0 01                    R 24e     436653343910 9 811    51.0   49.0
 2110674.387407 3.144E-30 4.600E-06.06960.091 1662.04020.73-.012442       4 0 0 33       1 0 0 01                    R 26e     436653343910 9 811    55.0   53.0
 2110674.406558 4.791E-29 1.643E-06.07780.107  710.41630.67-.009504       3 1 1 33       0 1 1 01                    R 10f     466653343910 9 811    23.0   21.0
 2110674.816159 4.993E-29 1.642E-06.07700.105  718.94190.67-.009744       3 1 1 33       0 1 1 01                    R 11e     466653343910 9 811    25.0   23.0
 2110674.902615 2.724E-30 4.578E-06.06900.089 1704.94190.74-.012736       4 0 0 33       1 0 0 01                    R 28e     436653343910 9 811    59.0   57.0
 2110675.237835 2.448E-28 1.768E-06.06660.079  704.30050.75-.014315       3 0 0 33       0 0 0 01                    P 42e     436553344410 9 811    83.0   85.0
 2110675.362226 2.305E-30 4.538E-06.06850.088 1750.96060.75-.013020       4 0 0 33       1 0 0 01                    R 30e     436653343910 9 811    63.0   61.0
 2110675.546431 5.226E-29 1.666E-06.07620.104  728.41230.67-.009971       3 1 1 33       0 1 1 01                    R 12f     466653343910 9 811    27.0   25.0
 2110675.772585 1.904E-30 4.475E-06.06810.086 1800.09570.75-.013296       4 0 0 33       1 0 0 01                    R 32e     436653343910 9 811    67.0   65.0
 2110675.867797 5.323E-29 1.660E-06.07550.103  738.47170.67-.010187       3 1 1 33       0 1 1 01                    R 13e     466653343910 9 811    29.0   27.0
 2110676.141541 1.533E-30 4.385E-06.06770.084 1852.34660.75-.013564       4 0 0 33       1 0 0 01                    R 34e     436653343910 9 811    71.0   69.0
 2110676.478581 1.202E-30 4.260E-06.06730.083 1907.71230.76-.013825       4 0 0 33       1 0 0 01                    R 36e     436653343910 9 811    75.0   73.0
 2110676.618250 5.480E-29 1.687E-06.07480.102  749.53740.68-.010393       3 1 1 33       0 1 1 01                    R 14f     466653343910 9 811    31.0   29.0
 2110676.844705 5.472E-29 1.674E-06.07420.101  761.12550.68-.010592       3 1 1 33       0 1 1 01                    R 15e     466653343910 9 811    33.0   31.0
 2110677.622032 5.557E-29 1.705E-06.07370.100  773.79110.68-.010784       3 1 1 33       0 1 1 01                    R 16f     466653343910 9 811    35.0   33.0
 2110677.747299 5.453E-29 1.687E-06.07310.099  786.90280.69-.010969       3 1 1 33       0 1 1 01                    R 17e     466653343910 9 811    37.0   35.0
 2110678.313588 3.171E-28 1.758E-06.06690.080  639.60040.76-.014118       3 0 0 33       0 0 0 01                    P 40e     436653344410 9 811    79.0   81.0
 2110678.557806 5.473E-29 1.722E-06.07260.098  801.17310.69-.011149       3 1 1 33       0 1 1 01                    R 18f     466653343910 9 811    39.0   37.0
 2110678.576056 5.285E-29 1.698E-06.07220.097  815.80320.70-.011323       3 1 1 33       0 1 1 01                    R 19e     466653343910 9 811    41.0   39.0
 2110679.331529 4.994E-29 1.708E-06.07130.095  847.82630.71-.011660       3 1 1 33       0 1 1 01                    R 21e     466653343910 9 811    45.0   43.0
 2110679.425621 5.251E-29 1.738E-06.07170.096  831.68290.70-.011494       3 1 1 33       0 1 1 01                    R 20f     466653343910 9 811    43.0   41.0
 2110680.014356 4.610E-29 1.718E-06.07060.094  882.97140.72-.011982       3 1 1 33       0 1 1 01                    R 23e     466653343910 9 811    49.0   47.0
 2110680.225551 4.918E-29 1.754E-06.07090.095  865.31990.71-.011823       3 1 1 33       0 1 1 01                    R 22f     466653343910 9 811    47.0   45.0
 2110680.625283 4.163E-29 1.728E-06.06990.092  921.23810.73-.012292       3 1 1 33       0 1 1 01                    R 25e     466653343910 9 811    53.0   51.0
 2110680.957703 4.503E-29 1.770E-06.07020.093  902.08370.72-.012138       3 1 1 33       0 1 1 01                    R 24f     466653343910 9 811    51.0   49.0
 2110681.165184 3.680E-29 1.737E-06.06930.090  962.62570.74-.012590       3 1 1 33       0 1 1 01                    R 27e     466653343910 9 811    57.0   55.0
 2110681.312944 4.037E-28 1.749E-06.06720.082  578.01160.76-.013918       3 0 0 33       0 0 0 01                    P 38e     436653344410 9 811    75.0   77.0
 2110681.622222 4.035E-29 1.786E-06.06960.091  941.97360.73-.012442       3 1 1 33       0 1 1 01                    R 26f     466653343910 9 811    55.0   53.0
 2110681.635108 3.188E-29 1.746E-06.06880.088 1007.13350.74-.012879       3 1 1 33       0 1 1 01                    R 29e     466653343910 9 811    61.0   59.0
 2110682.036320 2.707E-29 1.754E-06.06830.087 1054.76070.75-.013159       3 1 1 33       0 1 1 01                    R 31e     466653343910 9 811    65.0   63.0
 2110682.219308 3.542E-29 1.801E-06.06900.089  984.98900.74-.012736       3 1 1 33       0 1 1 01                    R 28f     466653343910 9 811    59.0   57.0
 2110682.370378 2.254E-29 1.761E-06.06790.085 1105.50660.75-.013431       3 1 1 33       0 1 1 01                    R 33e     466653343910 9 811    69.0   67.0
 2110682.639224 1.842E-29 1.767E-06.06750.083 1159.37030.76-.013696       3 1 1 33       0 1 1 01                    R 35e     466653343910 9 811    73.0   71.0
 2110682.749225 3.049E-29 1.817E-06.06850.088 1031.12910.75-.013020       3 1 1 33       0 1 1 01                    R 30f     466653343910 9 811    63.0   61.0
 2110682.845312 1.476E-29 1.770E-06.06720.082 1216.35090.76-.013953       3 1 1 33       0 1 1 01                    R 37e     466653343910 9 811    77.0   75.0
 2110682.877704 1.128E-30 1.511E-06.06470.071 1784.28080.72-.015789       3 1 1 33       0 1 1 01                    R 53e     465543343910 9 811   109.0  107.0
 2110682.947383 1.710E-30 1.598E-06.06530.072 1702.40320.72-.015579       3 1 1 33       0 1 1 01                    R 51e     465543343910 9 811   105.0  103.0
 2110682.991779 1.160E-29 1.771E-06.06690.080 1276.44760.76-.014203       3 1 1 33       0 1 1 01                    R 39e     466653343910 9 811    81.0   79.0
 2110683.020388 2.511E-30 1.663E-06.06580.074 1623.63350.73-.015364       3 1 1 33       0 1 1 01                    R 49e     465553343910 9 811   101.0   99.0
 2110683.082319 3.580E-30 1.709E-06.06600.075 1547.97310.74-.015143       3 1 1 33       0 1 1 01                    R 47e     465553343910 9 811    97.0   95.0
 2110683.082668 8.932E-30 1.768E-06.06660.079 1339.65920.75-.014447       3 1 1 33       0 1 1 01                    R 41e     466553343910 9 811    85.0   83.0
 2110683.120210 4.970E-30 1.739E-06.06620.076 1475.42300.74-.014917       3 1 1 33       0 1 1 01                    R 45e     465553343910 9 811    93.0   91.0
 2110683.123219 6.737E-30 1.758E-06.06640.077 1405.98470.75-.014685       3 1 1 33       0 1 1 01                    R 43e     466553343910 9 811    89.0   87.0
 2110683.212320 2.573E-29 1.832E-06.06810.086 1080.39310.75-.013296       3 1 1 33       0 1 1 01                    R 32f     466653343910 9 811    67.0   65.0
 2110683.609048 2.132E-29 1.848E-06.06770.084 1132.78030.75-.013564       3 1 1 33       0 1 1 01                    R 34f     466653343910 9 811    71.0   69.0
 2110683.940001 1.733E-29 1.863E-06.06730.083 1188.28970.76-.013825       3 1 1 33       0 1 1 01                    R 36f     466653343910 9 811    75.0   73.0
 2110684.204273 1.158E-30 1.887E-06.06420.071 1828.20620.71-.015893       3 1 1 33       0 1 1 01                    R 54f     465543343910 9 811   111.0  109.0
 2110684.205947 1.383E-29 1.877E-06.06700.081 1246.92050.76-.014079       3 1 1 33       0 1 1 01                    R 38f     466653343910 9 811    79.0   77.0
 2110684.236135 5.051E-28 1.740E-06.06750.083  519.53500.76-.013715       3 0 0 33       0 0 0 01                    P 36e     436653344410 9 811    71.0   73.0
 2110684.382183 1.694E-30 1.908E-06.06500.072 1744.64440.72-.015685       3 1 1 33       0 1 1 01                    R 52f     465543343910 9 811   107.0  105.0
 2110684.407881 1.084E-29 1.890E-06.06680.080 1308.67160.75-.014326       3 1 1 33       0 1 1 01                    R 40f     466653343910 9 811    83.0   81.0
 2110684.518774 2.425E-30 1.919E-06.06560.073 1664.19460.73-.015472       3 1 1 33       0 1 1 01                    R 50f     465553343910 9 811   103.0  101.0
 2110684.547094 8.342E-30 1.902E-06.06650.078 1373.54200.75-.014567       3 1 1 33       0 1 1 01                    R 42f     466553343910 9 811    87.0   85.0
 2110684.607836 3.400E-30 1.922E-06.06590.074 1586.85820.73-.015254       3 1 1 33       0 1 1 01                    R 48f     465553343910 9 811    99.0   97.0
 2110684.625262 6.302E-30 1.912E-06.06630.077 1441.53070.75-.014802       3 1 1 33       0 1 1 01                    R 44f     465553343910 9 811    91.0   89.0
 2110684.644564 4.673E-30 1.919E-06.06620.075 1512.63650.74-.015031       3 1 1 33       0 1 1 01                    R 46f     465553343910 9 811    95.0   93.0
 2110687.083389 6.207E-28 1.733E-06.06790.085  464.17170.75-.013510       3 0 0 33       0 0 0 01                    P 34e     436653344410 9 811    67.0   69.0
 2110689.854921 7.493E-28 1.726E-06.06830.087  411.92250.75-.013301       3 0 0 33       0 0 0 01                    P 32e     436653344410 9 811    63.0   65.0
 2110692.550944 8.878E-28 1.721E-06.06880.088  362.78830.74-.013089       3 0 0 33       0 0 0 01                    P 30e     436653344410 9 811    59.0   61.0
 2110694.923920 1.022E-30 3.508E-08.07130.095  847.82630.71-.010735       5 0 0 22       0 1 1 01                    R 21e     366653343910 9 811    45.0   43.0
 2110695.171640 1.032E-27 1.716E-06.06930.090  316.76990.74-.012874       3 0 0 33       0 0 0 01                    P 28e     436653344410 9 811    55.0   57.0
 2110695.968102 1.072E-30 4.008E-08.07060.094  882.97140.72-.011036       5 0 0 22       0 1 1 01                    R 23e     366653343910 9 811    49.0   47.0
 2110696.968669 1.084E-30 4.511E-08.06990.092  921.23810.73-.011325       5 0 0 22       0 1 1 01                    R 25e     366653343910 9 811    53.0   51.0
 2110697.717203 1.176E-27 1.713E-06.06990.092  273.86800.73-.012655       3 0 0 33       0 0 0 01                    P 26e     436653344410 9 811    51.0   53.0
 2110697.925871 1.060E-30 5.017E-08.06930.090  962.62570.74-.011604       5 0 0 22       0 1 1 01                    R 27e     366653343910 9 811    57.0   55.0
 2110698.840009 1.004E-30 5.519E-08.06880.088 1007.13350.74-.011873       5 0 0 22       0 1 1 01                    R 29e     366653343910 9 811    61.0   59.0
 2110700.187802 1.313E-27 1.711E-06.07060.094  234.08340.72-.012431       3 0 0 33       0 0 0 01                    P 24e     436653344410 9 811    47.0   49.0
 2110702.583597 1.434E-27 1.710E-06.07130.095  197.41660.71-.012202       3 0 0 33       0 0 0 01                    P 22e     436653344410 9 811    43.0   45.0
 2110704.904733 1.530E-27 1.710E-06.07220.097  163.86840.70-.011965       3 0 0 33       0 0 0 01                    P 20e     436653344410 9 811    39.0   41.0
 2110707.151342 1.594E-27 1.713E-06.07310.099  133.43930.69-.011718       3 0 0 33       0 0 0 01                    P 18e     436653344410 9 811    35.0   37.0
 2110709.323544 1.615E-27 1.717E-06.07420.101  106.12970.68-.011458       3 0 0 33       0 0 0 01                    P 16e     436653344410 9 811    31.0   33.0
 2110711.421440 1.589E-27 1.724E-06.07550.103   81.94010.67-.011178       3 0 0 33       0 0 0 01                    P 14e     436653344410 9 811    27.0   29.0
 2110713.445120 1.508E-27 1.735E-06.07700.105   60.87090.67-.010871       3 0 0 33       0 0 0 01                    P 12e     436653344410 9 811    23.0   25.0
 2110715.394658 1.371E-27 1.751E-06.07870.108   42.92250.67-.010523       3 0 0 33       0 0 0 01                    P 10e     436653344410 9 811    19.0   21.0
 2110717.270111 1.180E-27 1.776E-06.08080.111   28.09510.67-.010116       3 0 0 33       0 0 0 01                    P  8e     436653344410 9 811    15.0   17.0
