 5114299.062653 4.227E-31 2.715E-08.04900.052 1059.37180.67-.018751              7              0                    P 23      4556631012 5 5 1 8    45.0   47.0
 5114308.260201 6.134E-31 2.690E-08.04960.053  971.23320.67-.018571              7              0                    P 22      4556631012 5 5 1 8    43.0   45.0
 5114317.215976 8.720E-31 2.665E-08.05030.053  886.90240.67-.018386              7              0                    P 21      4556631012 5 5 1 8    41.0   43.0
 5114325.929834 1.214E-30 2.640E-08.05100.054  806.38280.67-.018196              7              0                    P 20      4556631012 5 5 1 8    39.0   41.0
 5114334.401632 1.655E-30 2.616E-08.05170.055  729.67740.67-.018000              7              0                    P 19      4556631012 5 5 1 8    37.0   39.0
 5114342.631225 2.208E-30 2.592E-08.05240.056  656.78920.68-.017799              7              0                    P 18      4556631012 5 5 1 8    35.0   37.0
 5114350.618469 2.882E-30 2.568E-08.05310.057  587.72090.69-.017592              7              0                    P 17      4556631012 5 5 1 8    33.0   35.0
 5114358.363219 3.680E-30 2.545E-08.05380.058  522.47510.70-.017377              7              0                    P 16      4556631012 5 5 1 8    31.0   33.0
 5114365.865330 4.594E-30 2.522E-08.05450.059  461.05440.71-.017153              7              0                    P 15      4556631012 5 5 1 8    29.0   31.0
 5114373.124658 5.604E-30 2.500E-08.05530.059  403.46120.72-.016919              7              0                    P 14      4556631012 5 5 1 8    27.0   29.0
 5114380.141057 6.674E-30 2.479E-08.05610.060  349.69750.73-.016674              7              0                    P 13      4556631012 5 5 1 8    25.0   27.0
 5114386.914381 7.756E-30 2.459E-08.05690.062  299.76560.74-.016415              7              0                    P 12      4556631012 5 5 1 8    23.0   25.0
 5114393.444486 8.785E-30 2.440E-08.05770.063  253.66720.75-.016140              7              0                    P 11      4556631012 5 5 1 8    21.0   23.0
 5114399.731224 9.684E-30 2.423E-08.05860.064  211.40410.75-.015844              7              0                    P 10      4556631012 5 5 1 8    19.0   21.0
 5114405.774451 1.037E-29 2.408E-08.05950.065  172.97800.75-.015522              7              0                    P  9      4556631012 5 5 1 8    17.0   19.0
 5114411.574020 1.077E-29 2.397E-08.06060.066  138.39040.75-.015169              7              0                    P  8      4556631012 5 5 1 8    15.0   17.0
 5114417.129785 1.080E-29 2.391E-08.06180.068  107.64240.75-.014773              7              0                    P  7      4556631012 5 5 1 8    13.0   15.0
 5114422.441599 1.041E-29 2.392E-08.06320.069   80.73540.74-.014324              7              0                    P  6      4556631012 5 5 1 8    11.0   13.0
 5114427.509316 9.581E-30 2.406E-08.06510.071   57.67040.74-.013802              7              0                    P  5      4556631012 5 5 1 8     9.0   11.0
 5114432.332790 8.304E-30 2.444E-08.06770.074   38.44810.74-.013182              7              0                    P  4      4556631012 5 5 1 8     7.0    9.0
 5114436.911874 6.622E-30 2.533E-08.07120.077   23.06950.74-.012428              7              0                    P  3      4556631012 5 5 1 8     5.0    7.0
 5114441.246422 4.606E-30 2.779E-08.07570.081   11.53500.75-.011490              7              0                    P  2      4556631012 5 5 1 8     3.0    5.0
 5114445.336285 2.358E-30 4.113E-08.08030.087    3.84500.76-.010293              7              0                    P  1      4556631012 5 5 1 8     1.0    3.0
 5114452.781375 2.337E-30 1.335E-08.08030.087    0.00000.76-.011252              7              0                    R  0      4556631012 5 5 1 8     3.0    1.0
 5114456.136307 4.523E-30 1.580E-08.07570.081    3.84500.75-.011981              7              0                    R  1      4556631012 5 5 1 8     5.0    3.0
 5114459.245968 6.442E-30 1.670E-08.07120.077   11.53500.74-.012544              7              0                    R  2      4556631012 5 5 1 8     7.0    5.0
 5114462.110210 8.005E-30 1.707E-08.06770.074   23.06950.74-.013000              7              0                    R  3      4556631012 5 5 1 8     9.0    7.0
 5114464.728887 9.150E-30 1.721E-08.06510.071   38.44810.74-.013389              7              0                    R  4      4556631012 5 5 1 8    11.0    9.0
 5114467.101852 9.854E-30 1.723E-08.06320.069   57.67040.74-.013735              7              0                    R  5      4556631012 5 5 1 8    13.0   11.0
 5114467.630219 2.237E-31 1.351E-08.04830.051 1059.37180.67-.018641              7              0                    R 23      4556631012 5 5 1 8    49.0   47.0
 5114469.228956 1.012E-29 1.716E-08.06180.068   80.73540.75-.014055              7              0                    R  6      4556631012 5 5 1 8    15.0   13.0
 5114469.705320 3.353E-31 1.376E-08.04900.052  971.23320.67-.018401              7              0                    R 22      4556631012 5 5 1 8    47.0   45.0
 5114471.110054 1.000E-29 1.705E-08.06060.066  107.64240.75-.014358              7              0                    R  7      4556631012 5 5 1 8    17.0   15.0
 5114471.532048 4.924E-31 1.401E-08.04960.053  886.90240.67-.018156              7              0                    R 21      4556631012 5 5 1 8    45.0   43.0
 5114472.744997 9.540E-30 1.691E-08.05950.065  138.39040.75-.014651              7              0                    R  8      4556631012 5 5 1 8    19.0   17.0
 5114473.110551 7.081E-31 1.426E-08.05030.053  806.38280.67-.017907              7              0                    R 20      4556631012 5 5 1 8    43.0   41.0
 5114474.133638 8.822E-30 1.674E-08.05860.064  172.97800.75-.014939              7              0                    R  9      4556631012 5 5 1 8    21.0   19.0
 5114474.440977 9.970E-31 1.450E-08.05100.054  729.67740.67-.017653              7              0                    R 19      4556631012 5 5 1 8    41.0   39.0
 5114475.275830 7.925E-30 1.655E-08.05770.063  211.40410.75-.015222              7              0                    R 10      4556631012 5 5 1 8    23.0   21.0
 5114475.523476 1.374E-30 1.475E-08.05170.055  656.78920.67-.017396              7              0                    R 18      4556631012 5 5 1 8    39.0   37.0
 5114476.171425 6.929E-30 1.635E-08.05690.062  253.66720.74-.015503              7              0                    R 11      4556631012 5 5 1 8    25.0   23.0
 5114476.358194 1.853E-30 1.499E-08.05240.056  587.72090.68-.017135              7              0                    R 17      4556631012 5 5 1 8    37.0   35.0
 5114476.820276 5.903E-30 1.614E-08.05610.060  299.76560.73-.015781              7              0                    R 12      4556631012 5 5 1 8    27.0   25.0
 5114476.945281 2.446E-30 1.523E-08.05310.057  522.47510.69-.016870              7              0                    R 16      4556631012 5 5 1 8    35.0   33.0
 5114477.222234 4.906E-30 1.592E-08.05530.059  349.69750.72-.016057              7              0                    R 13      4556631012 5 5 1 8    29.0   27.0
 5114477.284885 3.156E-30 1.546E-08.05380.058  461.05440.70-.016602              7              0                    R 15      4556631012 5 5 1 8    33.0   31.0
 5114477.377153 3.981E-30 1.570E-08.05450.059  403.46120.71-.016331              7              0                    R 14      4556631012 5 5 1 8    31.0   29.0
